id,name,surname,city,street,street_number,postal_code
101891990,Żaneta,Witkowska,Brzozów,Dalemińska,1070,28-901
35341158,Boguchwał,Korzeniak,Radków,Pstrowskiego Wincentego,1178,63-696
443397517,Bonifacy,Słodkowski,Częstochowa,Juwenalisa,346,07-031
205763342,Przemysław,Dudek,Grójec,Pelplińska,787,43-111
182993705,Mirosława,Mejsztowicz,Piwniczna-Zdrój,Kułakowskiego Henryka,1070,15-900
69204117,Leszek,Piętka,Barwice,Budryka Witolda,1358,35-223
187461012,Arleta,Marcinkiewicz,Dobrzyca,Góralska,756,27-121
205376549,Jadwiga,Borawska,Bielsko-Biała,Rabatowa,326,87-994
391231087,Sabina,Narzymska,Ciechocinek,Billewiczów,300,72-129
6792894,Cezary,Karpiński,Lwówek Śląski,Isep,408,61-871
506279886,Marian,Koziej,Przemyśl,Ułaszyna Henryka,51,73-197
442804568,Ariela,Pilarz,Olszyna,Sucharskiego Henryka,759,33-865
134519232,Oskar,Krakowiak,Mieszkowice,Orłowskiego Aleksandra,630,95-347
214629664,Hipolit,Szajda,Krzywiń,Kaplickiego Mieczysława,1177,54-986
2024814,Ida,Kaznowska,Kcynia,Modrakowa,1310,16-404
565886169,Kalina,Pośpiech,Muszyna,Czysta,406,23-206
9812430,Sędzimir,Świerczewski,Okonek,Rylskiego Maksyma,1398,80-902
194180143,Natalia,Szafarz,Stawiski,Kliniec,604,80-526
135576402,Ambrozja,Kaczor,Błażowa,Lęborska,1322,55-109
97848679,Marysia,Gancarczyk,Maszewo,Lubicz,1273,29-250
84007398,Aniela,Ostrowska,Jeziorany,Stewnicka,1111,05-591
22998830,Miłosz,Kołodziejski,Nasielsk,Rataje Rondo,309,46-863
217801403,Luiza,Śpiewakowska,Żychlin,Stobrawska,517,70-493
50033568,Justynka,Stróżek,Gdańsk,Korzeniaka Grzegorza,1194,13-993
135330280,Artem,Imieliński,Szczawno-Zdrój,Ornecka,496,97-650
5072740,Renia,Duchnowska,Świdnik,Rodziewiczówny Marii,422,57-135
84912965,Kajetan,Rybiński,Złoty Stok,Rzeźnicza,1304,11-926
433061616,Ula,Oborska,Wejherowo,Lubostroń,178,55-064
32695298,Karolina,Matkowska,Sławków,Opalińskiego Łukasza,905,65-749
526573595,Manuela,Suwart,Maszewo,Waniliowa,640,69-297
109916532,Łukasz,Wojcik,Ustrzyki Dolne,Ripperów Wilhelma I Jana,833,80-188
39626599,Joanna,Bogusz,Bełchatów,Augustiańska,760,01-668
55043018,Adelajda,Piwarska,Szczucin,Kwiryny,1158,50-400
157121932,Robert,Klimaszewski,Piaski,Ochlewskiego Tadeusza,382,95-916
188502118,Juliusz,Kownacki,Sompolno,Świętego Piotra,571,48-823
152616073,Adam,Niemiec,Szprotawa,Turniejowa,517,74-033
25563587,Ziemowit,Kołodziejski,Wasilków,Cyprysów,1124,57-540
132489169,Iwon,Jaworski,Łęczyca,Jagienki,769,41-864
12704945,Artem,Betliński,Ruda Śląska,Trzebawska,181,81-982
22830143,Konrad,Frykowski,Jastrowie,Marusarzówny Heleny,887,69-582
120459915,Sabina,Wojtaczka,Miasteczko Śląskie,Wadowska,760,79-677
103134067,Mariusz,Stępkowski,Brzesko,Medyczna,1289,48-737
26616983,Gaweł,Białas,Legionowo,Koźmińska,850,33-542
493785773,Darek,Kraszewski,Jutrosin,Odlewnicza,1280,37-914
14113728,Eryk,Grochowiak,Zambrów,Pociejewo,48,24-677
172862593,Leonora,Jagodzińska,Golczewo,Szczytnicka,1352,45-953
91817903,Aron,Czachowski,Chociwel,Na Zjeździe,341,16-971
153195531,Aleksander,Dąbkowski,Środa Śląska,Rokietnicka,361,94-697
105685797,Eryka,Samsonowicz,Słomniki,Dziewanny,378,06-296
116664914,Apolonia,Matkowska,Knyszyn,Niemena Czesława,502,23-771
224683804,Maks,Wieczorkowski,Chodzież,Trzemeszeńska,616,61-902
266303958,Lew,Perkowski,Gniezno,Sobotecka,1360,29-525
473407226,Radek,Parandowski,Odolanów,Kolska,503,53-617
149042933,Gabriel,Grabski,Krasnystaw,Lekarska,444,64-681
576787579,Janina,Kijowska,Wołczyn,Na Mostkach,684,07-886
41150515,Józef,Świetlicki,Tarnowskie Góry,Bogusza,750,69-967
603598,Wincent,Kot,Kamień Krajeński,Batowicka,1269,24-577
92642981,Marzenna,Wasiak,Nowy Dwór Gdański,Salezjańska,1222,81-302
142822932,Wanda,Pietrzak,Szlichtyngowa,Marcowa,778,71-576
39596956,Remigiusz,Frydrychowicz,Susz,Batalionu 'Zośka',945,74-959
141703233,Mariusz,Reszke,Bisztynek,Sokołowskiego Andrzeja,413,36-613
41213263,Tymon,Narkiewicz,Kalety,Poligonowa,866,11-936
91170855,Jolanta,Sadowska,Milanówek,Chrobacka,1237,29-426
17334666,Zbyszek,Olechowski,Łasin,Aragońska,798,01-354
153601161,Jacenty,Dobiecki,Ciechanowiec,Skotnica,1123,40-782
430310966,Mela,Wąsiel,Biłgoraj,Urszulki,255,95-799
72607550,Wyszomir,Kotowicz,Środa Śląska,Perzycka,291,24-324
179123056,Dagmara,Chmiel,Mrągowo,Stępnia Józefa,689,70-855
394191311,Gabriela,Włodarczyk,Książ Wielkopolski,Banacha Stefana,966,44-675
13576887,Witek,Kot,Kargowa,Rzemieślnicza,102,81-666
117114331,Leonora,Staniewska,Kowary,Psarskie,98,09-140
149287810,Maria,Sieradzan,Rawicz,Kadłubka Wincentego,1177,60-054
579342118,Eliza,Onufrowicz,Jabłonowo Pomorskie,Motarskiego Tadeusza,145,19-793
561134598,Judyta,Makowiecka,Rymanów,Komandosów,74,98-210
581717478,Ela,Kasprowicz,Sianów,Podłęska,936,96-912
5645316,Lucjan,Nowicki,Radomsko,Konopnickiej Marii,700,44-804
17801158,Sylwester,Narzymski,Pińczów,Nietoperzy,877,01-855
18618799,Jurek,Niewiarowski,Krzeszowice,5 Stycznia,24,54-059
405360807,Kleofas,Gawlik,Lwówek,Goslara Juliana,1076,63-140
49398355,Gerard,Zawiślak,Maszewo,Waniliowa,640,69-297
51192267,Zenobiusz,Pośpiech,Czarne,Zagrodnicza,1218,40-588
422849083,Melania,Maculewicz,Łazy,Pasterska,392,99-762
83119364,Leonard,Stępkowski,Zaklików,Kredowa,146,33-697
73989055,Linda,Siudym,Przysucha,Śniadeckich Jana I Jędrzeja,9,28-660
168984622,Eleonora,Ryba,Bardo,Pyjasa Stanisława,192,99-585
87746265,Lucjana,Mazurek,Mirosławiec,Paukszty Eugeniusza,135,32-753
41437962,Mirosław,Frydrychowicz,Skoki,Łącka,798,54-538
28776681,Gloria,Pankiewicz,Jastrzębie-Zdrój,Słomiana,1177,52-565
91447648,Zygmund,Szcześniak,Olecko,Na Błoniach,115,03-368
141601536,Bożenka,Stępkowska,Miłakowo,Niemena Czesława,776,97-438
174587141,Bogumiła,Karwowska,Niemcza,Bełzy Władysława,1208,99-004
656430417,Hildegarda,Damboń,Kolbuszowa,Miechowity Macieja,851,99-859
147866176,Natalia,Sowa,Rajgród,Dworski Ogród,1194,99-814
406562974,Lilka,Szlagowska,Sulechów,Smoka Wawelskiego,1394,25-572
133927617,Rudolf,Malanowski,Nowe Miasteczko,Opoczyńska,576,40-753
165463206,Bazyli,Borowski,Barcin,Glinno,507,85-373
8088725,Ludwik,Świetlicki,Terespol,Łokietka Władysława,1206,64-682
6859241,Flawia,Dębicka,Czerniejewo,Reglowa,1232,49-691
75066124,Wiktoria,Ramotowska,Prochowice,Rydla Lucjana,679,88-713
1880741,Wyszomir,Wolny,Skawina,Podbagnie,264,18-739
134710428,Izolda,Grochowska,Bisztynek,Panny,1371,52-465
69917502,Wyszomir,Karpiński,Gniewkowo,Fertnera Antoniego,793,90-118
7472898,Bogumił,Kucharczyk,Łochów,Lubuszańska,772,59-932
118286346,Kleofas,Dudek,Korsze,Ikara,298,10-906
200784695,Jan,Kaczmarski,Dziwnów,Kwietna,561,66-394
18102136,Przemek,Galiński,Suraż,Grunwaldzka,1397,45-322
57421184,Julia,Winnicka,Poniatowa,Gryfity Jaxy,73,87-625
409528073,Cezariusz,Siudym,Sztum,Jarzynowa,490,16-564
120187302,Bazyli,Gombrowicz,Łódź,Ajdukiewicza Kazimierza,71,17-084
180057157,Kajetan,Maniura,Sokółka,Martenowska,1150,87-277
19883240,Gabriel,Piwarski,Buk,Uśmiech,518,75-601
46142519,Tytus,Korwin-Szymanowski,Radlin,Kotsisa Aleksandra,902,90-111
255869657,Faustyna,Boguska,Koziegłowy,Siwka,342,96-898
169572026,Wiesław,Karpiński,Bytów,Wiatraczna,1045,04-773
68210149,Grzegorz,Maniura,Ujazd,Juwenalisa,270,02-620
119266709,Mirosław,Bieniasz,Jaworzno,Radziwoja,897,53-268
288292863,Waldek,Mąkosza,Tomaszów Lubelski,Poległych W Krzesławicach,1342,41-116
217363797,Adelina,Dąbrowska,Alwernia,Partyzancka,72,84-872
268742500,Donald,Buczyński,Koziegłowy,Łęgowa,648,35-020
17702378,Leokadiusz,Szklarski,Kosów Lacki,Lisa Witalisa,797,95-957
397566938,Bronisława,Orzyłowska,Miastko,Komorowskiego Bolesława,739,02-557
716679,Karina,Stoch,Sokołów Małopolski,Cesarza Benedykta,1180,43-522
547921275,Sława,Bartyzel,Chmielnik,Młyńska,1253,05-283
554158003,Kazimiera,Błaszczykowska,Skoczów,Syrokomli Władysława,938,79-754
505471165,Franciszek,Szczepanowski,Barlinek,Ożarowska,115,56-239
137404577,Andrzej,Wilkoszewski,Nowe Brzesko,Przebiśniegów,890,34-163
58657585,Maksym,Bienias,Uniejów,Kołodzieja,360,84-612
565859067,Daniela,Piskorska,Kazimierz Dolny,Natansona Władysława,81,75-591
6269485,Kunegunda,Czachor,Gorzów Śląski,Doleńska,1370,60-493
88923240,Iwona,Tarnowska,Zawiercie,Naramowicka,1155,92-879
153034275,Aldona,Krakowiak,Legnica,Kirchmajera Wincentego,1107,09-850
173324464,Lenka,Morawska,Lwówek Śląski,Zadworze,1098,41-162
3845691,Oskar,Stępień,Michałowo,Krzesiny,1362,22-737
122034521,Renata,Galewicz,Mikołajki,Wałecka,1183,08-552
391282964,Ferdynand,Szlagowski,Konstancin-Jeziorna,Dobiegniewska,126,57-625
65692748,Czesław,Różański,Czeladź,Skorpiona,491,52-477
52731227,Antonina,Biernacka,Młynary,Włodarska,991,39-360
5030193,Olaf,Waśkowski,Lipsk,Krauthofera Jakuba,111,93-379
178784418,Marek,Katlewicz,Brodnica,Jasieńskiego Feliksa,254,53-514
10722513,Agaton,Halicki,Otwock,Szkunerowa,976,89-825
232700137,Przemek,Mąkosza,Koprzywnica,Perzycka,664,74-552
370244091,Julia,Skubiszewska,Ińsko,Goslara Juliana,1052,73-734
562168078,Józefina,Waliszewska,Wojcieszów,Zaniemyska,1182,63-020
119526652,Maksyma,Raniszewska,Ruciane-Nida,Dębickiego Stanisława,1154,67-516
416030967,Milena,Gawlik,Pszów,Knolla-Kownackiego Edmunda,193,69-736
31034660,Napoleon,Świdziński,Koźmin Wielkopolski,Rzebika Józefa,1228,73-620
385466765,Mirosława,Gancarczyk,Środa Wielkopolska,Kosynierska,685,21-886
2986455,Irena,Lasocka,Dukla,Warszewicza Józefa,1139,76-274
456012387,Jarek,Piwarski,Blachownia,Kujawska,1218,33-144
179326745,Wiola,Nowacka,Starachowice,Plebańska,1023,22-898
72365898,Teodora,Wieczorkowska,Krobia,Metalowców,69,94-358
7374800,Daria,Dziadosz,Łańcut,Michalika Andrzeja,1315,25-512
497201033,Filip,Gąsiorowski,Kamień Krajeński,Karpińskiej Aleksandry,797,64-709
8543811,Karol,Roguski,Witnica,Zjazdu Gnieźnieńskiego,971,24-330
330738128,Krzysztof,Muszyński,Grudziądz,Pędzichów,1178,22-885
107808139,Genowefa,Lipińska,Golina,Częstochowska,13,72-219
25954086,Inga,Gombrowicz,Mirsk,Andaluzyjska,331,04-362
56347892,Cezariusz,Gawłowski,Pakość,Welońskiego Piusa,494,17-817
516417435,Hilary,Maculewicz,Międzylesie,Wzlotowa,500,25-101
361501060,Michalina,Salicka,Jaraczewo,Kazimierza Waltera,39,77-926
239267083,Dagna,Chlebowska,Młynary,Winnicka,896,10-714
337654556,Miron,Wojnowski,Jedlina-Zdrój,Drwęskiego Jarogniewa,1128,81-328
5746094,Jeremi,Pawlak,Ozimek,Algierska,450,42-225
493465414,Eleonora,Szlagowska,Międzylesie,Niepodległości,1260,18-200
60006182,Klaudiusz,Szymczyk,Bieżuń,Nad Serafą,950,87-785
346643785,Wiktoria,Różańska,Kalwaria Zebrzydowska,Winowców,902,56-796
505091216,Robert,Zawisza,Ząbkowice Śląskie,Pustynna,274,12-491
51125344,Agnieszka,Leja,Sulejów,Wigury Stanisława,1308,13-345
119953629,Zygfryda,Bończak,Nowa Sarzyna,Morstina Ludwika Hieronima,962,46-290
52859160,Władysława,Trzebiatowska,Śmigiel,Piłsudskiego Józefa Kopiec,533,88-032
36852380,Regina,Konieczko,Radzyń Chełmiński,Wędrowników,745,90-485
434418757,Justyna,Czyszek,Hrubieszów,Bełzy Władysława,1264,23-550
106828854,Emilian,Matuszewski,Stęszew,Świętego Leonarda,783,50-929
78235210,Zenon,Pawlak,Bieruń,Racjonalizatorów,1033,11-695
18784365,Marietta,Staniewska,Kunów,Zemborzycka,731,63-348
29580332,Lubomir,Puchała,Łowicz,Pleszewska,260,36-060
473956201,Greta,Czech,Boguchwała,Kąkolowa,925,72-264
31583707,Tytus,Nowacki,Kamień Pomorski,Dzicza,870,32-772
15734144,Patryk,Lipiński,Tychowo,Śliwiaka Tadeusza,1053,65-935
68190097,Urszula,Opasińska,Gryfów Śląski,Raczyńskiego Edwarda,1357,58-115
587150846,Beata,Walczak,Świnoujście,Pniewska,654,82-668
9007802,Honorat,Abramczyk,Skalbmierz,Pawła Z Krosna,324,69-213
530387335,Halina,Magierowska,Wronki,Jaskółcza,865,70-880
363811622,Anita,Korczyńska,Iłża,Łąkowa,829,99-050
128986313,Hugon,Komornicki,Poniatowa,Rzemieślnicza,406,00-238
177574233,Dagmar,Tyszka,Wschowa,Zdrowa,1388,87-727
48610519,Leopold,Kaczor,Ciężkowice,Luba,67,28-661
104909783,Dawid,Nowakowski,Hajnówka,Dalemińska,110,76-519
545742444,Ildefonsa,Wolska,Koronowo,Płomienna,1109,33-070
8549832,Ariadna,Sopoćko,Pińczów,Jaskiniowa,1128,41-715
5970778,Zosia,Malinowska,Strzelce Krajeńskie,Glinno,872,08-567
143073234,Berta,Grzesiak,Czarnków,Kącik,112,38-713
271018104,Edmund,Bienias,Łeba,Herberta Zbigniewa,8,24-560
175864685,Benedykt,Borys,Rzepin,Wojciecha Z Brudzewa,166,86-718
192645785,Józefa,Żyborska,Karczew,Landaua Lwa,1075,78-243
227927199,Balbina,Boguska,Krośniewice,Wojnowicka,585,30-118
355735901,Rózia,Rybicka,Skała,Świętego Marka,566,27-628
230942495,Bohdan,Garbowski,Oborniki Śląskie,Morozewicza Józefa,923,34-754
32369773,Krzysztof,Makowski,Jeziorany,Baziaka Eugeniusza,227,49-237
140137262,Alberta,Stępień,Mosina,Koralowa,131,53-981
177371117,Miron,Korczyński,Gdańsk,Karlińska,53,59-453
119913658,Mira,Gosiewska,Prabuty,Gwieździsta,99,99-009
163902735,Tobiasz,Lipiński,Wielichowo,Brzeźnicka,336,08-980
402771146,Wera,Mazurek,Wieruszów,Królówka,1153,92-216
26634755,Angelika,Jankowska,Woźniki,Medalionów,723,53-904
154456000,Alfreda,Murawska,Lędziny,Krasińskiego Zygmunta,1290,94-323
23766079,Henryka,Jastrzębska,Proszowice,Krotoszyńska,1299,47-671
131482883,Michał,Smoliński,Imielin,Strzelecka,226,50-601
575203789,Ambroży,Wojnowski,Oborniki Śląskie,Szubińska,33,12-348
227443665,Alina,Wieczorkowska,Trzebiatów,Zabawa,31,66-057
22817995,Zygfryda,Rubinowicz,Drawsko Pomorskie,Rogatka,1264,22-601
5963289,Adela,Kaczorowska,Knurów,Galla Anonima,1270,72-132
41676390,Włodzimierz,Korwin-Szymanowski,Starachowice,Sabiny,1250,53-520
80379129,Beniamin,Dąbek,Kutno,Galaktyczna,177,42-587
478916632,Maciej,Gajda,Świdnica,Birkuta Mateusza,496,43-136
62150924,Laurencja,Abramczyk,Baborów,Wiedeńska,835,75-516
142542237,Olaf,Gucwa,Ciechanowiec,Jaworowa,1275,36-222
15530428,Emilia,Gawkowska,Chodzież,Antyczna,1067,28-371
246733149,Mariola,Kozakiewicz,Warka,Wyzwolenia,635,48-084
275730662,Gaja,Korczyńska,Grodków,Parandowskiego Jana,1007,89-795
45197503,Lesław,Firląg,Daleszyce,Prochowa,995,73-891
470546801,Leszek,Kurski,Sulęcin,Rzeczna,934,52-875
490851185,Amadeusz,Kurowski,Czchów,Szpaków,649,64-793
6089481,Iwo,Semik,Rabka-Zdrój,Strzelca,428,19-155
336523429,Marcelina,Wójczyk,Stalowa Wola,Czapskich,640,09-410
173266497,Olga,Bareja,Suchowola,Włóczków,866,63-898
208985905,Edmund,Krupski,Paczków,28 Lipca 1943,1336,62-711
339085713,Brygida,Stasiuk,Barwice,Szadecka,1052,74-011
235680266,Ida,Mederska,Sejny,Komuny Paryskiej,209,57-493
125563479,Antoniusz,Dancewicz,Szklarska Poręba,Pod Dębami,203,77-388
27688590,Rafał,Ryndak,Milicz,Sudecka,438,67-379
157004686,Cezary,Krasiński,Kcynia,Małe Garbary,896,25-553
116386058,Piotr,Urbanik,Mikołajki,Weteranów,911,52-951
13118474,Roksana,Janiszewska,Czersk,Uboczna,503,51-741
57228329,Alojzy,Mazur,Cieszyn,Chodowieckiego Daniela,473,92-484
881565,Marietta,Makowska,Lębork,Haber-Włyńskiego Adama,150,86-645
272539496,Nina,Imielińska,Konin,Marycjusza Szymona,1029,12-726
111175308,Dorota,Suchecka,Dęblin,Grabowska,935,49-818
58131597,Henryka,Szablewska,Solec Kujawski,Facimiech,225,38-694
207688470,Laura,Krupińska,Serock,Laskowa,852,10-508
136082223,Oleńka,Tworzewska,Kamień Krajeński,Czyżyńska,247,88-916
409043,Patrycja,Syrewicz,Olecko,Spadzista,452,95-223
248244993,Helena,Szlagowska,Mikołajki,Międzychodzka,756,77-652
176168,Ksawery,Józefowicz,Świecie,Płaska,741,64-659
217761600,Gienek,Rubinowicz,Zawadzkie,Sucha,458,42-843
145186452,Irena,Kurska,Kolbuszowa,Grenadierów,1261,37-587
12413087,Dawid,Korzeniak,Sławno,Na Barciach,156,25-232
37122026,Ofelia,Suwart,Siemianowice Śląskie,Bułhakowa Michała,1200,45-699
31901548,Włodzimierz,Siudym,Orneta,Ballenstedta Lucjana,61,55-554
273270074,Bożenka,Kaczorowska,Zgierz,Wrzoska Adama,757,49-611
9446362,Fatima,Karwowska,Czerniejewo,Dębnicka,26,39-784
10616743,Marcin,Sikora,Błażowa,Szkółkowa,1200,40-948
6406347,Jurek,Kuraś,Bieruń,Pawłowskiego Stanisława,1149,19-638
116532521,Irka,Niemiec,Suwałki,Leśmiana Bolesława,539,30-179
89360141,Konstanty,Rubinowicz,Wrocław,Przyjaźni,1103,38-205
10832270,Jagoda,Radwańska,Ińsko,Kawowa,930,67-467
551115033,Przybysława,Białek,Stawiszyn,Lniana,241,28-637
156803616,Paula,Jabłkowska,Chełm,Czeczów Henryka I Karola,1392,69-225
54851752,Igor,Smolik,Wolin,Wyszomierska,966,11-470
72882611,Gabriel,Damboń,Barwice,Przeworska,191,26-498
75347851,Kasandra,Mazurek,Ujazd,Zawiertowska,839,93-306
334448377,Romuald,Duchnowski,Zawidów,Piłkarska,1135,02-200
97279368,Oskar,Radziński,Trzciel,Niepokólczyckiego Franciszka,437,37-822
449305755,Maurycja,Frykowska,Skarżysko-Kamienna,Wyrwa,877,56-631
243045726,Bożena,Maćkowiak,Płońsk,Fabryczna,1313,96-945
173070080,Marcella,Jabłońska,Drobin,Krauthofera Jakuba,244,86-191
11701828,Manuel,Drewnowski,Nowy Targ,Głazowa,1005,86-654
1366425,Napoleon,Wojnowski,Myślenice,Olchowa,429,77-842
139313370,Cyprian,Ciechanowski,Kluczbork,Konarowa,444,89-696
92524233,Zenek,Gancarczyk,Wadowice,Niedźwiedziany,702,54-908
25984887,Karol,Okulski,Żychlin,Koło Strzelnicy,58,66-027
165284690,Tamara,Nowicka,Pyskowice,Wałowa,799,76-263
12721552,Bartek,Niewiarowski,Stalowa Wola,Wilczak,959,98-870
157439210,Klementyna,Olechowska,Szczecin,Nad Krzesinką,1336,74-761
237660077,Gerard,Skibiński,Tomaszów Mazowiecki,Tyrczanka,749,21-611
5665459,Igor,Otyś,Grodzisk Wielkopolski,Siewna,924,79-982
257251966,Marzena,Klimczuk,Sianów,Zakrzewskiego Ksawerego,1267,71-755
92164518,Luiza,Tyszka,Nowa Sarzyna,Nowogrodzka,456,22-640
13356229,Gniewko,Gołębiewski,Kłodzko,Zielony Dół,1133,20-305
270189120,Malwina,Wojciechowska,Grodzisk Mazowiecki,Żytnia,586,07-685
450512149,Iwona,Różewicz,Kunów,Fosa,190,08-887
287077351,Berta,Waszkiewicz,Skępe,Wojnicka,392,60-862
30683950,Bogumiła,Łagodzki,Złoczew,Legendy,18,87-941
244760637,Henryka,Frankowska,Radków,Wyżyny,867,09-192
107378545,Grzegorz,Pankiewicz,Gniezno,Zawilcowa,1306,70-667
452652711,Idalia,Gancarczyk,Nowy Sącz,Malechowska,775,57-918
32029847,Lenka,Świerczewska,Olsztyn,Termalna,479,14-202
5107431,Celestyn,Tarczyński,Resko,Wojnowicka,923,73-303
195859929,Alan,Czyszek,Świdnik,Żabiniec,917,86-833
116068181,Anastazy,Jarczyński,Pilzno,Fabijańskich Erazma I Stanisława,480,69-452
3867650,Gerald,Walczak,Brzeg Dolny,Nad Drwiną,506,38-673
449888338,Aneta,Piskorska,Biecz,Śmigielska,265,00-211
64104613,Alberta,Śpiewakowska,Podkowa Leśna,Kotlarczyków Jana I Józefa,541,22-922
259378350,Czesław,Pietrzykowski,Jabłonowo Pomorskie,Stacyjna,563,95-393
409537096,Sabina,Otyś,Barcin,Mogilska,520,89-757
102401041,Liwia,Brodowicz,Milanówek,Drożyna,1032,62-172
41708308,Karol,Zieliński,Ustrzyki Dolne,Sofoklesa,818,23-568
225537552,Bogusława,Błach,Raciąż,Sikorskiego Władysława,1291,82-811
288330908,Ala,Chuchrowska,Czersk,Sobiesława,1225,13-255
198822579,Malina,Gancarczyk,Konstantynów Łódzki,Laskówiecka,577,51-678
203518276,Kamil,Iwański,Rumia,Straży Ludowej,1355,59-337
39220246,Ida,Szczepanik,Opatów,Powiśle,393,23-363
76267789,Pelagiusz,Kowal,Drohiczyn,Jaworowa,1114,02-885
540465841,Czesława,Rocka,Pułtusk,Pana Kleksa,1196,61-772
321755029,Mieczysława,Malińska,Piotrków Trybunalski,Uprawna,1360,29-516
356291915,Monika,Żyborska,Kowalewo Pomorskie,Knolla-Kownackiego Edmunda,1361,88-670
12793180,Czesław,Teodorowicz,Kowary,Na Uboczu,370,26-081
13461028,Maciej,Smolar,Ruciane-Nida,Ratajska,91,12-856
379542370,Brygida,Redyk,Krzywiń,Bieszczadzka,451,65-993
40808624,Jeremiasz,Grochowski,Mikołów,Tarasowa,907,57-730
8554477,Hektor,Rychlewski,Orzysz,Bitschana Jurka,595,41-495
67642133,Maryla,Ramotowska,Leżajsk,Gałęzowskiego Józefa,138,16-163
474923595,Leokadia,Markiewicz,Olsztyn,Marcika Józefa,868,58-203
134285750,Aleksandra,Rubinowicz,Hrubieszów,Wielkopolska,136,28-485
162635183,Sława,Świetlicka,Nowe Miasto Lubawskie,Łysogórska,670,45-874
7927785,Celestyn,Walczak,Krynki,Jaworskiego Władysława,737,10-148
461197528,Paulina,Raszewska,Grybów,Muzyczki Ludwika,544,76-174
32132459,Szymon,Buczkowski,Kolbuszowa,Rynarzewska,1290,66-874
60097035,Jeremiasz,Betliński,Stalowa Wola,Obwodowa,749,86-272
12276858,Andrzej,Strzyżewski,Świerzawa,Aleksandrowicza Adolfa,971,67-639
9320277,Aurelia,Rychlewska,Karczew,Chlebiczna,594,38-051
523299942,Apolonia,Staszewska,Terespol,Świętej Rodziny,596,02-192
50039044,Konstanty,Sutowicz,Boguszów-Gorce,Żarnowa,756,13-616
24004457,Oskar,Porowski,Otwock,Nowodworskiego Bartłomieja,606,26-054
166030267,Marcela,Waśkowska,Rawicz,Wielgusa Macieja,482,89-998
132917014,Mieczysława,Sieradzan,Lipiany,Maciejkowa,323,24-859
283547481,Gromosław,Platajs,Olkusz,Szelągowska,680,33-463
432607970,Danusia,Michalak,Jedwabne,Turecka,189,43-896
590062098,Klaudia,Kijowska,Kobylin,Podbórska,555,28-436
61384065,Przemysław,Horodecki,Działoszyn,Gazowa,1073,38-357
438024201,Marleta,Bielińska,Morąg,Sokoła,460,95-780
301238620,Tobiasz,Kamiński,Skoki,Krzywoustego Bolesława,1215,64-285
40217915,Tobiasz,Krupiński,Sopot,Przylasek,687,29-026
307908016,Martyna,Tyszka,Barlinek,Żaków Krakowskich,508,79-582
14533427,Miłosz,Szymczyk,Ujście,Gromady Grudziąż,1400,91-684
172315809,Bogumiła,Wolska,Tychowo,Czapla,1352,42-980
483940344,Aldona,Kurowska,Kobylin,Nabielaka Ludwika,937,10-363
13188043,Wyszomir,Halicki,Mrocza,Poprzeczna,1224,94-819
131107289,Sławomira,Kwietniewska,Nakło nad Notecią,Harcerska,739,05-217
148282310,Hipolita,Tarkowska,Ruciane-Nida,Skrajna,200,24-805
62530987,Olimpia,Zając,Łosice,Angielska,1052,00-619
1926933,Kamil,Jaworski,Chęciny,Bociania,1241,31-595
171449847,Bożenka,Kasprowicz,Pińczów,Sajakówka,140,55-992
90474873,Maja,Teodorowicz,Milicz,Spokojna,1093,03-276
49091953,Kamil,Skubiszyński,Reda,Ludowa,1199,20-575
4544501,Danisława,Kraszewska,Knyszyn,Homolacsa Karola,484,75-504
13505366,Radomił,Kuźniar,Kamienna Góra,Sobiesława,1308,13-779
20717780,Celestyn,Zawisza,Szczucin,Działkowa,646,35-910
2331476,Jędrzej,Ramotowski,Przedbórz,Lipowskiego Wojciecha,433,35-919
2730483,Rafał,Białas,Międzyzdroje,Zegadłowicza Emila,1019,69-078
184694737,Iliana,Kurska,Piotrków Trybunalski,Zakrzowiecka,128,57-581
